,names,pvals,logfoldchanges,condition,cellline
6628179,ADGRB1,3.1316066451399678e-34,0.2629322409629822,olaparib,VCAP
6628180,ADGRL1,4.5165278252840055e-34,0.2285024970769882,olaparib,VCAP
6628181,TBC1D16,1.0668425805960552e-33,0.2405407875776291,olaparib,VCAP
6628182,CSNK1E,1.4791434459325175e-33,0.1611435860395431,olaparib,VCAP
6628183,OPHN1,2.0530488071863146e-33,0.3011268973350525,olaparib,VCAP
6628184,PLOD1,2.056787598504689e-33,0.2738860547542572,olaparib,VCAP
6628185,GTF2H3,3.833939272918162e-33,0.2660461962223053,olaparib,VCAP
6628186,HLA-B,5.3876416755353136e-33,0.2190770208835601,olaparib,VCAP
6628187,PTDSS2,6.169459870075379e-33,0.3314096927642822,olaparib,VCAP
6628188,PODXL2,6.925024108483611e-33,0.1648592948913574,olaparib,VCAP
6630169,PPARG,8.991958723432676e-05,-0.3737265169620514,promethazine,VCAP
6630170,PSMC1,0.0001302049333454,-0.2052891850471496,promethazine,VCAP
6630171,S100A4,0.0001465711265873,0.4319795966148376,promethazine,VCAP
6630172,PPIC,0.0001730973565149,-0.5733964443206787,promethazine,VCAP
6630173,ITM2C,0.000175642952371,-0.2369307577610016,promethazine,VCAP
6630174,CDKN2A,0.0002425466378005,-0.1652283072471618,promethazine,VCAP
6630175,PRR13,0.0002460407574108,-0.2650863528251648,promethazine,VCAP
6630176,PSMD14,0.0002483963423325,-0.2494434565305709,promethazine,VCAP
6630177,DEF8,0.0002667493260299,-0.4506308734416961,promethazine,VCAP
6630178,ROR1,0.0002667493260299,0.219735637307167,promethazine,VCAP
6630179,NT5E,0.0003161127919198,-0.1597152054309845,promethazine,VCAP
6630180,PSMA2,0.0003391040925285,-0.2150134295225143,promethazine,VCAP
6630181,DAPK1,0.000340691172055,0.2680783569812774,promethazine,VCAP
6630182,SOAT1,0.0004082924054864,0.2348644733428955,promethazine,VCAP
6630183,GGT1,0.0004178135353887,0.2500850260257721,promethazine,VCAP
6630184,GPR183,0.0005544426490245,0.3193406164646148,promethazine,VCAP
6630185,SLC12A2,0.0005569539671981,-0.125368520617485,promethazine,VCAP
6630186,TMEM100,0.0005986036492498,-0.3594691753387451,promethazine,VCAP
6630187,SDHB,0.0007350519696819,-0.1021984666585922,promethazine,VCAP
6630188,OSTF1,0.0007649195748554,-0.3377459645271301,promethazine,VCAP
6631110,VPS53,3.4488622378022195e-32,1.1362370252609253,enzastaurin,VCAP
6631111,MSH3,8.069112118081672e-32,0.7205414772033691,enzastaurin,VCAP
6631112,LPAR2,8.34729293982218e-32,0.8242619633674622,enzastaurin,VCAP
6631113,TRMT2B,1.0520509796279039e-31,0.6279749870300293,enzastaurin,VCAP
6631114,HMGN5,1.076048718266364e-31,0.497465580701828,enzastaurin,VCAP
6631115,MYO15B,1.1193596677125283e-31,0.7422224283218384,enzastaurin,VCAP
6631116,MAPRE2,2.054795684934052e-31,0.6276324391365051,enzastaurin,VCAP
6631117,TTLL7,2.5285996060649783e-31,0.5549232363700867,enzastaurin,VCAP
6631118,KLF6,2.844228058794583e-31,0.5245011448860168,enzastaurin,VCAP
6631119,TAP1,2.924966904669999e-31,0.2403160333633422,enzastaurin,VCAP
6631120,XPOT,3.041837269979645e-31,0.4353229999542236,enzastaurin,VCAP
6631121,ZNF10,3.8042767485526126e-31,0.6154735684394836,enzastaurin,VCAP
6631122,KCNJ8,3.9339508823981122e-31,0.5746554732322693,enzastaurin,VCAP
6631123,MYC,4.068011937544882e-31,-1.4570128917694092,enzastaurin,VCAP
6631124,RBM34,4.277652491465265e-31,0.1147127375006675,enzastaurin,VCAP
6631125,CYP20A1,4.301597956331132e-31,0.5499652028083801,enzastaurin,VCAP
6631126,SLC16A1,4.423335937930253e-31,0.4729727804660797,enzastaurin,VCAP
6631127,NRAS,5.056990876501915e-31,0.4616795480251312,enzastaurin,VCAP
6631128,ADRB2,5.559579516742399e-31,-0.4197918772697449,enzastaurin,VCAP
6631129,TAF13,6.390055487333305e-31,0.7738580107688904,enzastaurin,VCAP
6633110,WDR74,9.088476069756216e-12,-0.9805276989936828,TG-101348,VCAP
6633111,CDKN1A,9.822339081745918e-12,0.610255777835846,TG-101348,VCAP
6633112,CEMIP2,1.5427923448785034e-11,0.4546886384487152,TG-101348,VCAP
6633113,URB2,2.083909699384686e-11,-0.8697881698608398,TG-101348,VCAP
6633114,DHODH,2.528896985787555e-11,-0.9435005784034728,TG-101348,VCAP
6633115,UMPS,2.8425330330115e-11,-0.6177210807800293,TG-101348,VCAP
6633116,BYSL,2.9610578498565827e-11,-0.6879402995109558,TG-101348,VCAP
6633117,IMP4,2.9610578498565827e-11,-0.6586854457855225,TG-101348,VCAP
6633118,FASTKD2,3.157149291223817e-11,-0.5750706791877747,TG-101348,VCAP
6633119,GNAI2,3.269407497034545e-11,0.5283069014549255,TG-101348,VCAP
6633120,RUVBL1,3.307687879982091e-11,-0.3886953592300415,TG-101348,VCAP
6633121,MRPL11,3.405318197729149e-11,-0.4556325376033783,TG-101348,VCAP
6633122,NME1,3.5674218171553146e-11,-0.6092996597290039,TG-101348,VCAP
6633123,INSIG1,3.914603154145609e-11,0.3482559025287628,TG-101348,VCAP
6633124,MRPL12,3.98328414857437e-11,-0.4286495745182037,TG-101348,VCAP
6633125,STXBP1,4.5504881790063246e-11,0.5374806523323059,TG-101348,VCAP
6633126,DDX56,4.630064731579285e-11,-0.3952800333499908,TG-101348,VCAP
6633127,NOP14,4.793323454000844e-11,-0.5055537223815918,TG-101348,VCAP
6633128,JMJD4,5.256709549971431e-11,-0.7346426248550415,TG-101348,VCAP
6633129,SRM,5.256709549971431e-11,-0.8424825072288513,TG-101348,VCAP
6635110,INSIG1,1.4440185707483554e-13,0.2033347487449646,tamoxifen,VCAP
6635111,HMGCS1,6.993494471763387e-12,0.0844207480549812,tamoxifen,VCAP
6635112,SQLE,1.7530877440711396e-11,0.162795752286911,tamoxifen,VCAP
6635113,HMGCR,2.2044802113405507e-11,0.1448397934436798,tamoxifen,VCAP
6635114,MSMO1,3.2447959219045717e-10,0.2219221442937851,tamoxifen,VCAP
6635115,DDIT4,2.7640606707071026e-08,0.1840790361166,tamoxifen,VCAP
6635116,DHCR7,6.563704707380111e-08,0.2286516427993774,tamoxifen,VCAP
6635117,FDPS,7.307484390114555e-08,0.1667166352272033,tamoxifen,VCAP
6635118,FADS2,1.42702705680743e-07,0.1256114095449447,tamoxifen,VCAP
6635119,SMYD2,2.446942429310056e-07,-0.2013503015041351,tamoxifen,VCAP
6635120,NSDHL,2.995031847223656e-07,0.1383694112300872,tamoxifen,VCAP
6635121,ANXA13,3.317071311558773e-07,0.1803124099969864,tamoxifen,VCAP
6635122,ACAT2,3.981616459182383e-07,0.0381192862987518,tamoxifen,VCAP
6635123,TRIM5,4.699236355599488e-07,0.1823040246963501,tamoxifen,VCAP
6635124,ESRRA,5.981629887492943e-07,0.1450365781784057,tamoxifen,VCAP
6635125,GATA6,6.267991228521351e-07,0.1111089587211608,tamoxifen,VCAP
6635126,MPI,8.756681074161283e-07,0.1607920974493026,tamoxifen,VCAP
6635127,TTF2,9.455834853836542e-07,0.2723592221736908,tamoxifen,VCAP
6635128,PSMD6,1.0239851114039902e-06,-0.1199156492948532,tamoxifen,VCAP
6635129,LSG1,1.0255525001591196e-06,-0.1938425600528717,tamoxifen,VCAP
6637110,KEAP1,8.716942578053216e-130,-0.6157203912734985,vorinostat,VCAP
6637111,GLRX,7.981622031020622e-129,0.241604134440422,vorinostat,VCAP
6637112,ATF5,9.270694910114894e-128,-0.4512729048728943,vorinostat,VCAP
6637113,CDKN1A,2.4806131818943504e-125,0.6329573392868042,vorinostat,VCAP
6637114,GEMIN4,2.7085592209181763e-124,-0.4582711160182953,vorinostat,VCAP
6637115,ATP6V1D,8.268194894264523e-121,0.1843292266130447,vorinostat,VCAP
6637116,UBE2C,3.499736274488532e-117,-0.6086065173149109,vorinostat,VCAP
6637117,PMF1,6.075314563321438e-116,-0.596926212310791,vorinostat,VCAP
6637118,PDE6D,1.4259380057528692e-114,0.5208938121795654,vorinostat,VCAP
6637119,DDIT4,4.0783873518120526e-114,0.6073721051216125,vorinostat,VCAP
6637120,SKAP2,1.7133564851058381e-112,0.2555000782012939,vorinostat,VCAP
6637121,TAX1BP1,2.5244427538269853e-111,0.3592551946640014,vorinostat,VCAP
6637122,FOXM1,5.340849793986234e-110,-0.4844085276126861,vorinostat,VCAP
6637123,TP53,1.2358725639476166e-109,-0.617544412612915,vorinostat,VCAP
6637124,RCN1,7.25056305981629e-108,-0.492130845785141,vorinostat,VCAP
6637125,SF3B3,4.2671414523532567e-106,-0.4629559218883514,vorinostat,VCAP
6637126,SLC19A1,8.382794115799742e-106,-0.5408737063407898,vorinostat,VCAP
6637127,KIF18B,3.364497697750469e-105,-0.1900396049022674,vorinostat,VCAP
6637128,SPDEF,4.5737400928835465e-105,-0.3942281901836395,vorinostat,VCAP
6637129,UMPS,3.4988596262945874e-104,-0.5268855690956116,vorinostat,VCAP
6639110,MT1F,1.3820158202530228e-05,-0.2607899010181427,sparfosic-acid,VCAP
6639111,SQOR,2.353278123090369e-05,-0.5680020451545715,sparfosic-acid,VCAP
6639112,MT1M,3.9122925615705565e-05,-0.2449212670326233,sparfosic-acid,VCAP
6639113,MT1G,5.385747838447421e-05,-0.3764117956161499,sparfosic-acid,VCAP
6639114,PPARG,5.973927840180961e-05,-0.4148703813552856,sparfosic-acid,VCAP
6639115,CDKN2A,0.0001245241230335,-0.2143570184707641,sparfosic-acid,VCAP
6639116,SDF2L1,0.0001547028655698,-0.2524234056472778,sparfosic-acid,VCAP
6639117,MT1E,0.0001585378276864,-0.24137544631958,sparfosic-acid,VCAP
6639118,HSPB11,0.0001852811831457,-0.2831632196903229,sparfosic-acid,VCAP
6639119,TMEM100,0.0001907457869415,-0.4582672715187073,sparfosic-acid,VCAP
6639120,SNRPA1,0.0002131284595952,-0.1299299448728561,sparfosic-acid,VCAP
6639121,TRAF1,0.0002345738897662,0.2434024214744568,sparfosic-acid,VCAP
6639122,MBD2,0.0002495820515344,-0.3332414627075195,sparfosic-acid,VCAP
6639123,DEF8,0.0002770499783879,-0.5198214054107666,sparfosic-acid,VCAP
6639124,FBLN5,0.0002810079373573,0.3312993049621582,sparfosic-acid,VCAP
6639125,MT2A,0.0003131599636731,-0.43327397108078,sparfosic-acid,VCAP
6639126,PLA2G5,0.0003131599636731,0.1943772733211517,sparfosic-acid,VCAP
6639127,DAPK1,0.0003375239321067,0.2720379531383514,sparfosic-acid,VCAP
6639128,SDHB,0.0004120762751661,-0.0997209772467613,sparfosic-acid,VCAP
6639129,EFHD1,0.0004178135353887,-0.523338794708252,sparfosic-acid,VCAP
6639999,DUSP3,2.6502815809546817e-05,-0.6605318784713745,batimastat,VCAP
6640000,IMP4,7.702128272481987e-05,-0.3465591371059418,batimastat,VCAP
6640001,CUL3,0.0001035339542835,-0.311373770236969,batimastat,VCAP
6640002,DLAT,0.0001196714312241,-0.4975212216377258,batimastat,VCAP
6640003,XRCC5,0.0001292414729382,-0.3513297736644745,batimastat,VCAP
6640004,HIGD1A,0.0002021324884472,-0.3253796100616455,batimastat,VCAP
6640005,OLR1,0.0002225404295223,0.2445021271705627,batimastat,VCAP
6640006,ZNF518A,0.0002379601887312,0.2858425378799438,batimastat,VCAP
6640007,CIAPIN1,0.0002437061388039,-0.3281915187835693,batimastat,VCAP
6640008,PSMC1,0.0002555906431196,-0.2332833111286163,batimastat,VCAP
6640009,FGF13,0.0002667493260299,-0.2899154424667358,batimastat,VCAP
6640010,PTS,0.0003016049537463,-0.2425407469272613,batimastat,VCAP
6640011,CEACAM5,0.0003487313372721,-0.2276099324226379,batimastat,VCAP
6640012,GPR183,0.0003844774458428,0.3833563029766083,batimastat,VCAP
6640013,NOP16,0.0004008218333581,-0.2475209236145019,batimastat,VCAP
6640014,FKBP5,0.0004158928778808,-0.1915304660797119,batimastat,VCAP
6640015,CNIH4,0.000423625325356,-0.3689757585525512,batimastat,VCAP
6640016,GRPEL1,0.0004435477199252,-0.2738308906555176,batimastat,VCAP
6640017,ZNF24,0.0004750767869484,-0.1835475265979766,batimastat,VCAP
6640018,ASCC1,0.0004794352048844,-0.274130642414093,batimastat,VCAP
6641168,MCM6,3.210697709258712e-29,-0.8946388363838196,cabozantinib,VCAP
6641169,NOP56,4.2599873191396913e-29,-0.7034077048301697,cabozantinib,VCAP
6641170,LMNB1,4.976948021173586e-29,-0.6825383305549622,cabozantinib,VCAP
6641171,ATP1B1,5.520190735417221e-29,-1.2623281478881836,cabozantinib,VCAP
6641172,MYBL2,5.648682051287241e-29,-0.8186906576156616,cabozantinib,VCAP
6641173,HDAC2,5.813476314258978e-29,-1.968897581100464,cabozantinib,VCAP
6641174,FEN1,6.521731234344295e-29,-1.1074384450912476,cabozantinib,VCAP
6641175,MCM2,6.673334531622702e-29,-0.7999677062034607,cabozantinib,VCAP
6641176,KPNB1,7.232005068828341e-29,-1.2175763845443726,cabozantinib,VCAP
6641177,EIF2B3,8.890804238583433e-29,-0.8755544424057007,cabozantinib,VCAP
6641178,NCAPH,8.94190688041112e-29,-0.7247667908668518,cabozantinib,VCAP
6641179,GINS1,8.993300921434046e-29,-0.8013229370117188,cabozantinib,VCAP
6641180,KIF4A,1.0497337018317206e-28,-0.8833261132240295,cabozantinib,VCAP
6641181,CDC7,1.1052170913012347e-28,-0.8720215559005737,cabozantinib,VCAP
6641182,RRM2,1.1243505029596946e-28,-0.6503638029098511,cabozantinib,VCAP
6641183,GCDH,1.204226281672839e-28,-0.9262991547584534,cabozantinib,VCAP
6641184,CENPE,1.327107450252889e-28,-0.715057909488678,cabozantinib,VCAP
6641185,CDCA8,1.3347112146335224e-28,-1.0074630975723269,cabozantinib,VCAP
6641186,HJURP,1.3347112146335224e-28,-1.2209688425064087,cabozantinib,VCAP
6641187,WDR77,1.479210834924878e-28,-0.6181110739707947,cabozantinib,VCAP
6643168,GINS2,2.8392144407509345e-30,-0.4806482493877411,enzalutamide,VCAP
6643169,ACAT2,7.221396920767381e-30,-0.161790981888771,enzalutamide,VCAP
6643170,HEATR1,2.666190642872587e-29,0.3286947011947632,enzalutamide,VCAP
6643171,CENPM,1.055970200877968e-28,-0.5580614805221558,enzalutamide,VCAP
6643172,COPS3,5.226315379265669e-28,-0.3197258710861206,enzalutamide,VCAP
6643173,EXO1,6.9343060517173475e-28,-0.4500859975814819,enzalutamide,VCAP
6643174,SNRPA,8.24389709834815e-28,-0.4253920316696167,enzalutamide,VCAP
6643175,PHB2,8.906536090614519e-28,-0.3439783453941345,enzalutamide,VCAP
6643176,CDC25A,1.0608910249066682e-27,-0.3232151865959167,enzalutamide,VCAP
6643177,FOXO3,1.3159521951599876e-27,0.1967332661151886,enzalutamide,VCAP
6643178,HTATIP2,1.5074787455792052e-27,0.3668452501296997,enzalutamide,VCAP
6643179,TPD52L2,1.5315512022807348e-27,0.3584928512573242,enzalutamide,VCAP
6643180,C5,2.1936682718335768e-27,0.3310336768627167,enzalutamide,VCAP
6643181,PSMB8,3.2463806195849655e-27,0.1294794976711273,enzalutamide,VCAP
6643182,WDR76,1.1670410741758927e-26,-0.4393520951271057,enzalutamide,VCAP
6643183,SESN1,1.3071943088726307e-26,0.2588854134082794,enzalutamide,VCAP
6643184,GSTZ1,1.8439145717603846e-26,0.3338448405265808,enzalutamide,VCAP
6643185,EHD3,1.988170407807146e-26,-0.3996466398239136,enzalutamide,VCAP
6643186,COL4A2,2.0690146490521856e-26,0.2111752033233642,enzalutamide,VCAP
6643187,CDT1,2.794845588798876e-26,-0.4523772299289703,enzalutamide,VCAP
6645168,IL32,1.5942121455487651e-06,0.396960586309433,PX-12,VCAP
6645169,WDR3,2.5671068872983937e-06,-0.4961472153663635,PX-12,VCAP
6645170,HMOX1,2.613510564536964e-06,0.6709241271018982,PX-12,VCAP
6645171,DDIT4,2.700683014532549e-06,0.4611128270626068,PX-12,VCAP
6645172,IRF1,3.3145659367046904e-06,0.2959844768047333,PX-12,VCAP
6645173,ILK,3.4341652614028003e-06,0.4041153490543365,PX-12,VCAP
6645174,TNIP1,3.664260619103588e-06,0.1430432796478271,PX-12,VCAP
6645175,RUNX3,4.218679494552626e-06,0.3345059752464294,PX-12,VCAP
6645176,ATF3,4.498859117888025e-06,0.3363914787769317,PX-12,VCAP
6645177,RRS1,4.713732021807466e-06,-0.4436375498771667,PX-12,VCAP
6645178,DPH2,4.7689668134593055e-06,-0.5084898471832275,PX-12,VCAP
6645179,PSMG1,5.084012933935123e-06,-0.6868759393692017,PX-12,VCAP
6645180,RND1,5.173335051680291e-06,0.371830016374588,PX-12,VCAP
6645181,ABCE1,5.578059940818838e-06,-0.3996227085590362,PX-12,VCAP
6645182,CXCL10,5.8251629328023184e-06,0.2924594581127167,PX-12,VCAP
6645183,EXOSC7,6.863161786237151e-06,-0.4701255559921264,PX-12,VCAP
6645184,AIFM1,7.267631415748523e-06,-0.4199243783950805,PX-12,VCAP
6645185,GNL3,7.962577949507999e-06,-0.3291465044021606,PX-12,VCAP
6645186,GEMIN4,8.008058265440473e-06,-0.315303087234497,PX-12,VCAP
6645187,PWP2,8.192475131448898e-06,-0.3316656947135925,PX-12,VCAP
6647168,SPATA2L,1.0129096370482404e-05,-0.2995539009571075,7-nitroindazole,VCAP
6647169,RBMX2,1.6246753347389702e-05,-0.4532566964626312,7-nitroindazole,VCAP
6647170,ITGB2,3.455397640871027e-05,0.2622302174568176,7-nitroindazole,VCAP
6647171,LEMD3,5.845531844824334e-05,-0.1995540857315063,7-nitroindazole,VCAP
6647172,ARF3,5.944910796925139e-05,-0.1785201281309127,7-nitroindazole,VCAP
6647173,RXYLT1,7.030703328136864e-05,-0.1341410726308822,7-nitroindazole,VCAP
6647174,UBQLN2,9.59041946084183e-05,-0.2521136403083801,7-nitroindazole,VCAP
6647175,ALOX5AP,0.0001354818786601,0.2626639902591705,7-nitroindazole,VCAP
6647176,MAPK13,0.000155265346044,-0.2239522635936737,7-nitroindazole,VCAP
6647177,ELF1,0.0001674743266466,-0.1886686384677887,7-nitroindazole,VCAP
6647178,SNAP23,0.0001708341951572,-0.2142034769058227,7-nitroindazole,VCAP
6647179,CREBZF,0.0001798689878568,-0.2635082602500915,7-nitroindazole,VCAP
6647180,LYRM2,0.0001901002013104,-0.1385765373706817,7-nitroindazole,VCAP
6647181,LIMS1,0.0002081044545638,-0.2367437332868576,7-nitroindazole,VCAP
6647182,HSPB11,0.0002442321119514,-0.2176592200994491,7-nitroindazole,VCAP
6647183,RFX5,0.0002669953906738,-0.4178676307201385,7-nitroindazole,VCAP
6647184,EFCAB11,0.0002764325648511,-0.2789750099182129,7-nitroindazole,VCAP
6647185,LHX6,0.0003222835746573,-0.3651914298534393,7-nitroindazole,VCAP
6647186,LRRFIP1,0.0003284911616058,-0.2293737977743148,7-nitroindazole,VCAP
6647187,HCCS,0.0003322692386968,-0.2281945496797561,7-nitroindazole,VCAP
6648574,TRIB1,2.5743590461397425e-10,0.2239115834236145,flutamide,VCAP
6648575,IGFBP3,1.3290395710397264e-08,0.0736428350210189,flutamide,VCAP
6648576,CPD,2.2246979494034283e-08,0.2588069140911102,flutamide,VCAP
6648577,INSIG1,2.445992378051888e-08,-0.1846325844526291,flutamide,VCAP
6648578,SELENOP,3.4139888062901385e-08,0.2521328628063202,flutamide,VCAP
6648579,ZGPAT,4.1307757760329074e-08,-0.37937131524086,flutamide,VCAP
6648580,PABPC3,4.2738307345635854e-08,0.2119287550449371,flutamide,VCAP
6648581,LMNB1,4.974809772239344e-08,-0.1913729608058929,flutamide,VCAP
6648582,RPS25,5.0642629313052164e-08,0.2542988061904907,flutamide,VCAP
6648583,PAK1,5.674797837985709e-08,0.3490670621395111,flutamide,VCAP
6648584,BARD1,7.398294308935324e-08,-0.2137800753116607,flutamide,VCAP
6648585,BACE1,8.049859282440568e-08,0.1588172912597656,flutamide,VCAP
6648586,IL7R,8.880370695365905e-08,-0.4018355309963226,flutamide,VCAP
6648587,TLE1,1.1614865239268505e-07,0.1827507019042968,flutamide,VCAP
6648588,CAPZA2,1.700453559253075e-07,0.1755413860082626,flutamide,VCAP
6648589,CYTH1,1.8116716092285653e-07,-0.207617700099945,flutamide,VCAP
6648590,SLC4A4,1.9299065784664181e-07,0.1251989901065826,flutamide,VCAP
6648591,TGFB1I1,2.048592901069677e-07,-0.2127102166414261,flutamide,VCAP
6648592,CNIH3,2.6465834604699696e-07,0.2983942031860351,flutamide,VCAP
6648593,PCDH8,2.664519971667947e-07,0.2048540115356445,flutamide,VCAP
6650574,PSMC1,4.509049377276276e-06,-0.1997719556093216,valdecoxib,VCAP
6650575,CLIC1,5.881439914748752e-06,-0.3130639493465423,valdecoxib,VCAP
6650576,IMPDH1,6.538438499926612e-06,-0.2854810953140259,valdecoxib,VCAP
6650577,CENPX,1.966127623916337e-05,-0.1590159684419632,valdecoxib,VCAP
6650578,HCCS,2.321455546729404e-05,-0.2810172438621521,valdecoxib,VCAP
6650579,TBK1,3.713280141795046e-05,-0.2281092405319214,valdecoxib,VCAP
6650580,GSPT1,4.308454796810081e-05,-0.2717397212982178,valdecoxib,VCAP
6650581,POMP,5.664734833428486e-05,-0.2431345731019973,valdecoxib,VCAP
6650582,PSMD1,6.875285697914705e-05,-0.2315597087144851,valdecoxib,VCAP
6650583,LRPAP1,8.361012289942503e-05,-0.260117620229721,valdecoxib,VCAP
6650584,SNW1,0.0001191156470766,-0.2465909123420715,valdecoxib,VCAP
6650585,ALDH1A3,0.0001418018923525,-0.1351967751979828,valdecoxib,VCAP
6650586,CD53,0.0001991534341348,0.1473083049058914,valdecoxib,VCAP
6650587,DOLK,0.0002068120651026,-0.2078279852867126,valdecoxib,VCAP
